src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.50.6,4.2.2.4,53815,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21244.0,20241.00922613444,188.28845791752966,94.14422895876483,94.14422895876483,2,2,176,254,88.0,88.0,88.0,0.0,127.0,127.0,127.0,0.0,127,88,107.5,19.5,380.25,16,16,8,2,7081.333333333333,21238.0,3.0,10010.274998997558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,107.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,127.0,0,2,2,176,254
192.168.50.6,4.2.2.4,61790,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21078.0,14232.849416453175,189.771325552709,94.8856627763545,94.8856627763545,2,2,134,166,67.0,67.0,67.0,0.0,83.0,83.0,83.0,0.0,83,67,75.0,8.0,64.0,16,16,8,2,7026.0,21072.0,3.0,9932.021848546246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,0,2,2,134,166
192.168.50.6,4.2.2.4,58690,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21227.0,18561.266311772742,188.43925189617,94.219625948085,94.219625948085,2,2,152,242,76.0,76.0,76.0,0.0,121.0,121.0,121.0,0.0,121,76,98.5,22.5,506.25,16,16,8,2,7075.666666666667,21221.0,2.0,10002.261155469907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,121.0,0,2,2,152,242
192.168.50.6,4.2.2.4,62406,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21227.0,16394.21491496679,188.43925189617,94.219625948085,94.219625948085,2,2,142,206,71.0,71.0,71.0,0.0,103.0,103.0,103.0,0.0,103,71,87.0,16.0,256.0,16,16,8,2,7075.666666666667,21222.0,2.0,10002.968237256156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,103.0,0,2,2,142,206
192.168.50.6,4.2.2.4,62297,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21074.0,14235.550915820442,189.80734554427258,94.90367277213629,94.90367277213629,2,2,134,166,67.0,67.0,67.0,0.0,83.0,83.0,83.0,0.0,83,67,75.0,8.0,64.0,16,16,8,2,7024.666666666667,21069.0,2.0,9930.843345635632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,83.0,0,2,2,134,166
192.168.50.6,4.2.2.4,54958,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21275.0,16357.226792009402,188.01410105757932,94.00705052878966,94.00705052878966,2,2,142,206,71.0,71.0,71.0,0.0,103.0,103.0,103.0,0.0,103,71,87.0,16.0,256.0,16,16,8,2,7091.666666666667,21270.0,2.0,10025.595654235323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,103.0,0,2,2,142,206
192.168.50.6,4.2.2.4,56725,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21202.0,19054.806150363176,188.66144703329877,94.33072351664939,94.33072351664939,2,2,174,230,87.0,87.0,87.0,0.0,115.0,115.0,115.0,0.0,115,87,101.0,14.0,196.0,16,16,8,2,7067.333333333333,21199.0,1.0,9992.597337807401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,115.0,0,2,2,174,230
192.168.50.6,4.2.2.4,57745,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21264.0,18340.857787810382,188.11136192626034,94.05568096313017,94.05568096313017,2,2,134,256,67.0,67.0,67.0,0.0,128.0,128.0,128.0,0.0,128,67,97.5,30.5,930.25,16,16,8,2,7088.0,21259.0,2.0,10020.410204510925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,97.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,128.0,0,2,2,134,256
192.168.50.6,4.2.2.4,53852,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21204.0,15657.423127711752,188.64365214110543,94.32182607055272,94.32182607055272,2,2,150,182,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,91,75,83.0,8.0,64.0,16,16,8,2,7068.0,21198.0,1.0,9991.418951613763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,0,2,2,150,182
192.168.50.6,4.2.2.4,65436,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21302.0,19716.458548493098,187.77579569993426,93.88789784996713,93.88789784996713,2,2,146,274,73.0,73.0,73.0,0.0,137.0,137.0,137.0,0.0,137,73,105.0,32.0,1024.0,16,16,8,2,7100.666666666667,21219.0,3.0,9983.218730560911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,105.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,137.0,0,2,2,146,274
192.168.50.6,4.2.2.4,61602,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21016.0,15226.494099733536,190.3311762466692,95.1655881233346,95.1655881233346,2,2,144,176,72.0,72.0,72.0,0.0,88.0,88.0,88.0,0.0,88,72,80.0,8.0,64.0,16,16,8,2,7005.333333333333,21010.0,3.0,9902.794768257203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,0,2,2,144,176
192.168.50.6,4.2.2.4,50051,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21201.0,19810.386302532897,188.67034573840854,94.33517286920427,94.33517286920427,2,2,146,274,73.0,73.0,73.0,0.0,137.0,137.0,137.0,0.0,137,73,105.0,32.0,1024.0,16,16,8,2,7067.0,21196.0,1.0,9990.711786454456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,105.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,137.0,0,2,2,146,274
192.168.50.6,4.2.2.4,56815,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21196.0,15663.332704283828,188.71485185884129,94.35742592942064,94.35742592942064,2,2,150,182,75.0,75.0,75.0,0.0,91.0,91.0,91.0,0.0,91,75,83.0,8.0,64.0,16,16,8,2,7065.333333333333,21190.0,3.0,9987.647581999589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,83.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,91.0,0,2,2,150,182
192.168.50.6,4.2.2.4,58704,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21024.0,15220.700152207,190.2587519025875,95.12937595129375,95.12937595129375,2,2,144,176,72.0,72.0,72.0,0.0,88.0,88.0,88.0,0.0,88,72,80.0,8.0,64.0,16,16,8,2,7008.0,21018.0,3.0,9906.56600442353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,0,2,2,144,176
192.168.50.6,4.2.2.4,63408,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21222.0,16775.04476486665,188.48364904344547,94.24182452172273,94.24182452172273,2,2,150,206,75.0,75.0,75.0,0.0,103.0,103.0,103.0,0.0,103,75,89.0,14.0,196.0,16,16,8,2,7074.0,21216.0,3.0,9999.904099540156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,103.0,0,2,2,150,206
192.168.50.6,4.2.2.4,62858,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21177.0,19927.27959578788,188.88416678471927,94.44208339235963,94.44208339235963,2,2,146,276,73.0,73.0,73.0,0.0,138.0,138.0,138.0,0.0,138,73,105.5,32.5,1056.25,16,16,8,2,7059.0,21173.0,2.0,9980.105109666933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,105.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,138.0,0,2,2,146,276
192.168.50.6,4.2.2.4,52303,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21296.0,20567.242674680692,187.82870022539444,93.91435011269722,93.91435011269722,2,2,148,290,74.0,74.0,74.0,0.0,145.0,145.0,145.0,0.0,145,74,109.5,35.5,1260.25,16,16,8,2,7098.666666666667,21291.0,2.0,10035.495149163737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,109.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,145.0,0,2,2,148,290
192.168.50.6,4.2.2.4,56701,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21041.0,18630.293237013448,190.1050330307495,95.05251651537475,95.05251651537475,2,2,132,260,66.0,66.0,66.0,0.0,130.0,130.0,130.0,0.0,130,66,98.0,32.0,1024.0,16,16,8,2,7013.666666666667,21037.0,1.0,9915.994128455075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,130.0,0,2,2,132,260
192.168.50.6,4.2.2.4,51138,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21293.0,19161.226694218756,187.85516366881134,93.92758183440567,93.92758183440567,2,2,140,268,70.0,70.0,70.0,0.0,134.0,134.0,134.0,0.0,134,70,102.0,32.0,1024.0,16,16,8,2,7097.666666666667,21288.0,2.0,10034.080935602533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,134.0,0,2,2,140,268
192.168.50.6,4.2.2.4,55836,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21011.0,19228.023416305747,190.37646946837373,95.18823473418686,95.18823473418686,2,2,170,234,85.0,85.0,85.0,0.0,117.0,117.0,117.0,0.0,117,85,101.0,16.0,256.0,16,16,8,2,7003.666666666667,21005.0,2.0,9900.437779321792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,117.0,0,2,2,170,234
192.168.50.6,4.2.2.4,62978,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21011.0,18656.894007900624,190.37646946837373,95.18823473418686,95.18823473418686,2,2,132,260,66.0,66.0,66.0,0.0,130.0,130.0,130.0,0.0,130,66,98.0,32.0,1024.0,16,16,8,2,7003.666666666667,21007.0,1.0,9901.851992879356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,130.0,0,2,2,132,260
192.168.50.6,4.2.2.4,62005,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21226.0,19221.70922453595,188.4481296523132,94.2240648261566,94.2240648261566,2,2,140,268,70.0,70.0,70.0,0.0,134.0,134.0,134.0,0.0,134,70,102.0,32.0,1024.0,16,16,8,2,7075.333333333333,21220.0,3.0,10001.78971762332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,134.0,0,2,2,140,268
192.168.50.6,4.2.2.4,55466,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21119.0,21402.52852881292,189.4029073346276,94.7014536673138,94.7014536673138,2,2,170,282,85.0,85.0,85.0,0.0,141.0,141.0,141.0,0.0,141,85,113.0,28.0,784.0,16,16,8,2,7039.666666666667,21112.0,3.0,9950.64233549216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,113.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,141.0,0,2,2,170,282
192.168.50.6,4.2.2.4,63782,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21368.0,17596.40584050917,187.19580681392736,93.59790340696368,93.59790340696368,2,2,132,244,66.0,66.0,66.0,0.0,122.0,122.0,122.0,0.0,122,66,94.0,28.0,784.0,16,16,8,2,7122.666666666667,21362.0,3.0,10068.729159575645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,94.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,122.0,0,2,2,132,244
192.168.50.6,4.2.2.4,56497,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21235.0,20814.69272427596,188.36825994819873,94.18412997409936,94.18412997409936,2,2,140,302,70.0,70.0,70.0,0.0,151.0,151.0,151.0,0.0,151,70,110.5,40.5,1640.25,16,16,8,2,7078.333333333333,21217.0,1.0,9997.549210792724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,110.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,151.0,0,2,2,140,302
192.168.50.6,4.2.2.4,61026,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21112.0,21314.89200454718,189.46570670708604,94.73285335354302,94.73285335354302,2,2,150,300,75.0,75.0,75.0,0.0,150.0,150.0,150.0,0.0,150,75,112.5,37.5,1406.25,16,16,8,2,7037.333333333333,21106.0,1.0,9948.049736282765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,150.0,0,2,2,150,300
192.168.50.6,4.2.2.4,64457,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21106.0,25964.18080166777,189.5195678953852,94.7597839476926,94.7597839476926,2,2,146,402,73.0,73.0,73.0,0.0,201.0,201.0,201.0,0.0,201,73,137.0,64.0,4096.0,16,16,8,2,7035.333333333333,21101.0,2.0,9945.92829028822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,137.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,201.0,0,2,2,146,402
192.168.50.6,4.2.2.4,56385,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,111913.0,3645.689062039263,35.74204962783591,17.871024813917955,17.871024813917955,2,2,146,262,73.0,73.0,73.0,0.0,131.0,131.0,131.0,0.0,131,73,102.0,29.0,841.0,16,16,8,2,37304.333333333336,111885.0,2.0,52736.49605559912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,131.0,0,2,2,146,262
192.168.50.6,4.2.2.4,61997,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21254.0,25783.381951632637,188.19986826009222,94.09993413004611,94.09993413004611,2,2,146,402,73.0,73.0,73.0,0.0,201.0,201.0,201.0,0.0,201,73,137.0,64.0,4096.0,16,16,8,2,7084.666666666667,21248.0,3.0,10014.989044205468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,137.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,201.0,0,2,2,146,402
192.168.50.6,8.8.8.8,56385,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,45874.0,8893.926843091947,87.1953612067838,43.5976806033919,43.5976806033919,2,2,146,262,73.0,73.0,73.0,0.0,131.0,131.0,131.0,0.0,131,73,102.0,29.0,841.0,16,16,8,2,15291.333333333334,45868.0,3.0,21620.968346080666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,131.0,0,2,2,146,262
192.168.50.6,4.2.2.4,53900,53,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,17,2018-11-03 15:25:23,21273.0,34785.878813519485,188.03177737037558,94.01588868518779,94.01588868518779,2,2,146,594,73.0,73.0,73.0,0.0,297.0,297.0,297.0,0.0,297,73,185.0,112.0,12544.0,16,16,8,2,7091.0,21267.0,3.0,10023.945730100497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,297.0,0,2,2,146,594
192.168.50.9,192.168.10.50,46830,22,b8:ca:3a:7b:98:0c,70:f3:5a:42:73:e8,6,2018-11-03 15:25:40,15440093.0,47.927172459388686,0.6476644926944417,0.6476644926944417,0.0,10,0,740,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,200,0,20,0,1715565.888888889,8191978.0,1.0,2657123.671271477,15440093.0,8191978.000000001,1.0,1715565.888888889,2657123.671271477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,29200,0,0.0,0.0,0.0,0.0,3967975.0,1007929.0,2047994.5,1211927.3258833427,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,10,0,740,0
34.213.240.161,192.168.50.6,443,54820,70:f3:5a:42:73:e8,b8:ca:3a:7b:97:d6,6,2018-11-03 15:25:51,132338.0,3536.399220178633,45.338451540751706,30.22563436050114,15.11281718025057,4,2,290,178,85.0,60.0,72.5,12.5,89.0,89.0,89.0,0.0,89,60,78.0,12.832251036613439,164.66666666666666,80,40,20,4,26467.6,131909.0,2.0,52720.94895807548,132338.0,132332.0,3.0,44112.666666666664,62380.48883175643,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,78.0,119,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,89.0,0,4,2,290,178
192.168.50.4,4.2.2.4,37024,53,90:b1:1c:a2:c0:d3,70:f3:5a:42:73:e8,17,2018-11-03 15:26:04,21152.0,56543.116490166416,378.21482602118004,189.10741301059002,189.10741301059002,4,4,348,848,87.0,87.0,87.0,0.0,219.0,205.0,212.0,7.0,219,87,149.5,62.6956936320191,3930.75,32,32,8,4,3021.714285714286,21137.0,1.0,7395.534515875794,9.0,5.0,2.0,3.0,1.4142135623730951,6.0,3.0,1.0,2.0,0.816496580927726,0,0,0,0,1,0,0,0,0,0,0,1.0,149.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,4.0,680.0,4.0,20000000.0,113333333.33333333,87.0,212.0,0,4,4,348,848
192.168.50.4,8.8.8.8,37024,53,90:b1:1c:a2:c0:d3,70:f3:5a:42:73:e8,17,2018-11-03 15:26:04,46614.0,13129.102844638948,85.81112970352254,42.90556485176127,42.90556485176127,2,2,174,438,87.0,87.0,87.0,0.0,219.0,219.0,219.0,0.0,219,87,153.0,66.0,4356.0,16,16,8,2,15538.0,46608.0,3.0,21969.80769146603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,153.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,219.0,0,2,2,174,438
192.168.50.4,54.187.144.104,38306,443,90:b1:1c:a2:c0:d3,70:f3:5a:42:73:e8,6,2018-11-03 15:26:04,287200.0,42841.22562674095,104.45682451253481,55.710306406685234,48.74651810584958,16,14,4052,8252,913.0,66.0,253.25,300.0286444658243,1984.0,66.0,589.4285714285714,748.0805642524372,1984,66,410.1333333333333,580.7716552618211,337295.7155555556,320,280,20,6,9903.448275862069,92238.0,1.0,27965.256521553485,287200.0,94120.0,1.0,19146.666666666668,37201.811182910016,194762.0,96611.0,2.0,14981.692307692309,34338.50048333192,0,0,0,0,1,0,0,0,0,0,0,0.875,410.1333333333333,29200,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,4.0,3656.0,4.0,11248554.913294798,5011651.816312543,253.25,589.4285714285714,0,16,14,4052,8252
192.168.50.9,192.168.10.50,46830,22,b8:ca:3a:7b:98:0c,70:f3:5a:42:73:e8,6,2018-11-03 15:26:12,33279985.000000004,8.89423477805053,0.1201923618655477,0.1201923618655477,0.0,4,0,296,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74,74,74.0,0.0,0.0,80,0,20,0,11093328.333333334,33279979.0,3.0,15688331.138217036,33279984.999999996,33279978.999999996,3.0,11093328.333333332,15688331.138217034,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,74.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0,4,0,296,0
192.168.50.6,172.217.12.162,54872,443,b8:ca:3a:7b:97:d6,70:f3:5a:42:73:e8,6,2018-11-03 15:26:13,153150.0,23428.011753183153,222.00457068233757,91.41364675155076,130.5909239307868,14,20,1596,1992,229.0,60.0,114.0,73.97876143094815,134.0,60.0,99.6,30.473595127585458,229,60,105.52941176470588,53.385520891253364,2850.0138408304497,280,400,20,14,4640.909090909091,40425.0,1.0,11027.614204910398,121652.0,71205.0,1.0,9357.846153846154,19913.03237289649,112032.0,54984.0,1.0,5896.421052631579,14371.667951822832,0,0,0,0,1,0,0,0,0,0,0,1.4285714285714286,105.52941176470588,256,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,4.0,366.0,7.0,927335.6401384083,23924.696038697868,114.0,99.6,0,14,20,1596,1992
